Name,Price,Kilometers,Fuel
2022 Honda City V Petrol,Rs. 8.69 Lakh,"25,493",Petrol
2022 Renault Kwid CLIMBER 1.0 (O),Rs. 3.98 Lakh,"39,838",Petrol
2020 Renault Triber RXZ EASY-R AMT,Rs. 5.4 Lakh,"22,042",Petrol
2023 Kia Carens Luxury Plus 1.5 Turbo Petrol DCT 7 STR [2024-2025],Rs. 13.5 Lakh,"25,000",Petrol
2022 Hyundai Venue S Plus 1.2 Petrol,Rs. 5.99 Lakh,"13,000",Petrol
2017 Hyundai Verna SX (O)1.6 VTVT,Rs. 5.49 Lakh,"70,000",Petrol
2023 MG Hector Savvy Pro 1.5 Turbo Petrol CVT [2023],Rs. 17.55 Lakh,"6,775",Petrol
2022 Hyundai Aura S 1.2 AMT Petrol,Rs. 6.55 Lakh,"13,540",Petrol
2020 Hyundai Aura SX Plus 1.2 AMT Petrol,Rs. 5.75 Lakh,"31,305",Petrol
2023 MG Hector Sharp Pro 1.5 Turbo Petrol  CVT [2023],Rs. 17.25 Lakh,"11,211",Petrol
2022 Volkswagen Taigun Topline 1.0 TSI MT,Rs. 10.5 Lakh,"33,023",Petrol
2015 Hyundai Xcent S 1.2,Rs. 2 Lakh,"65,668",Petrol
2018 Ford Freestyle Trend 1.2 Ti-VCT [2018-2019],Rs. 3.46 Lakh,"15,660",Petrol
2020 Hyundai Grand i10 NIOS Sportz 1.2 Kappa VTVT,Rs. 3.96 Lakh,"40,900",Petrol
2016 Datsun Redigo T [2016-2019],Rs. 1.5 Lakh,"16,651",Petrol
2016 Hyundai Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],Rs. 2.97 Lakh,"34,118",Petrol
2017 Hyundai Grand i10 Asta 1.2 Kappa VTVT,Rs. 3.4 Lakh,"1,07,149 ",Petrol
2018 Skoda Octavia 1.8 TSI L&K,Rs. 13.69 Lakh,"51,352",Petrol
2021 Hyundai Santro Magna [2018-2020],Rs. 3.65 Lakh,"12,251",Petrol
2019 Hyundai Elite i20 Magna Plus 1.2 [2019-2020],Rs. 4.5 Lakh,"52,411",Petrol
2021 Tata Nexon XZ Plus (O) Diesel,Rs. 7.98 Lakh,"78,420",Diesel
2015 Nissan Sunny XV D,Rs. 2.6 Lakh,"50,000",Diesel
2014 Toyota Etios 1.5 V,Rs. 2.99 Lakh,"62,000",Petrol
2020 Kia Sonet HTE 1.2 [2020-2021],Rs. 5.29 Lakh,"56,000",Petrol + 1
2017 Renault Kwid CLIMBER 1.0 [2017-2019],Rs. 2.49 Lakh,"68,000",Petrol
2020 Hyundai Grand i10 NIOS Corporate Edition MT,Rs. 4.95 Lakh,"32,000",Petrol
2018 Hyundai Elite i20 Asta 1.2,Rs. 4.99 Lakh,"61,109",Petrol
2021 Hyundai Venue SX 1.5 Diesel,Rs. 7.59 Lakh,"76,583",Diesel
2014 Toyota Etios 1.5 V,Rs. 2.99 Lakh,"62,000",Petrol
2015 Nissan Sunny XV D,Rs. 2.6 Lakh,"50,000",Diesel
2021 Hyundai Creta EX 1.5 Petrol [2020-2022],Rs. 7.8 Lakh,"50,649",Petrol
2016 Maruti Suzuki Ciaz ZXI+,Rs. 4.22 Lakh,"58,145",Petrol
2022 Renault Kwid CLIMBER 1.0 MT Dual Tone [2024-2025],Rs. 4.43 Lakh,"7,922",Petrol
2022 Honda City V Petrol,Rs. 8.69 Lakh,"25,493",Petrol
2022 Renault Kwid CLIMBER 1.0 (O),Rs. 3.98 Lakh,"39,838",Petrol
2020 Renault Triber RXZ EASY-R AMT,Rs. 5.4 Lakh,"22,042",Petrol
2023 Kia Carens Luxury Plus 1.5 Turbo Petrol DCT 7 STR [2024-2025],Rs. 13.5 Lakh,"25,000",Petrol
2022 Hyundai Venue S Plus 1.2 Petrol,Rs. 5.99 Lakh,"13,000",Petrol
2017 Hyundai Verna SX (O)1.6 VTVT,Rs. 5.49 Lakh,"70,000",Petrol
2023 MG Hector Savvy Pro 1.5 Turbo Petrol CVT [2023],Rs. 17.55 Lakh,"6,775",Petrol
2022 Hyundai Aura S 1.2 AMT Petrol,Rs. 6.55 Lakh,"13,540",Petrol
2020 Hyundai Aura SX Plus 1.2 AMT Petrol,Rs. 5.75 Lakh,"31,305",Petrol
2023 MG Hector Sharp Pro 1.5 Turbo Petrol  CVT [2023],Rs. 17.25 Lakh,"11,211",Petrol
2021 Maruti Suzuki Alto 800 Lxi (Airbag) [2012-2015],Rs. 3.07 Lakh,"15,359",Petrol
2022 Hyundai Grand i10 NIOS Asta AMT 1.2 Kappa VTVT,Rs. 5.72 Lakh,"23,820",Petrol
2021 Renault Triber RXT [2019-2020],Rs. 4.56 Lakh,"11,417",Petrol
2022 Tata Tiago XZ Plus [2020-2023],Rs. 4.98 Lakh,"14,948",Petrol
2018 Hyundai Grand i10 Sportz 1.2 Kappa VTVT,Rs. 3.35 Lakh,"23,843",Petrol
2016 Tata Zest XT Petrol,Rs. 3.19 Lakh,"29,244",Petrol
2016 Volkswagen Ameo Highline1.2L (P) [2016-2018],Rs. 2.96 Lakh,"1,06,710 ",Petrol
2016 Maruti Suzuki Celerio VXi,Rs. 2.93 Lakh,"75,280",Petrol
2020 Mahindra XUV500 W7 [2018-2020],Rs. 8.87 Lakh,"43,592",Diesel
2016 Maruti Suzuki Wagon R LXi,Rs. 2.8 Lakh,"26,175",Petrol
2020 Hyundai Elite i20 Sportz Plus 1.2,Rs. 4.98 Lakh,"56,109",Petrol
2021 Toyota Glanza G,Rs. 5.63 Lakh,"51,254",Petrol
2021 Mahindra XUV300 W8(O) 1.5 Diesel Dual Tone [2020],Rs. 8.39 Lakh,"38,877",Diesel
2023 Maruti Suzuki Swift ZXi,Rs. 6.19 Lakh,"25,687",Petrol
2015 Toyota Etios VX,Rs. 3.78 Lakh,"63,930",Petrol
2019 Renault Kwid RXT Opt,Rs. 2.87 Lakh,"30,166",Petrol
2021 Tata Tiago XZ Plus [2020-2023],Rs. 5.29 Lakh,"34,712",Petrol
2020 Hyundai Aura SX Plus 1.0 Petrol,Rs. 5.27 Lakh,"26,492",Petrol
2016 Hyundai i10 Magna 1.1 iRDE2 [2010-2017],Rs. 2.53 Lakh,"46,827",Petrol
2022 Kia Carens Luxury Plus 1.4 Petrol 7 STR,Rs. 10.95 Lakh,"28,087",Petrol
2021 Maruti Suzuki Baleno Zeta,Rs. 5.89 Lakh,"27,083",Petrol
2017 Maruti Suzuki S-Cross Zeta 1.3,Rs. 4.49 Lakh,"80,616",Diesel
2013 Volkswagen Polo Comfortline 1.2L (P),Rs. 2.97 Lakh,"33,478",Petrol
2021 Hyundai Venue SX 1.0 Turbo iMT,Rs. 7.19 Lakh,"40,685",Petrol
2022 Volkswagen Taigun Topline 1.0 TSI MT,Rs. 10.5 Lakh,"33,023",Petrol
2015 Hyundai Xcent S 1.2,Rs. 2 Lakh,"65,668",Petrol
2018 Ford Freestyle Trend 1.2 Ti-VCT [2018-2019],Rs. 3.46 Lakh,"15,660",Petrol
2020 Hyundai Grand i10 NIOS Sportz 1.2 Kappa VTVT,Rs. 3.96 Lakh,"40,900",Petrol
2016 Datsun Redigo T [2016-2019],Rs. 1.5 Lakh,"16,651",Petrol
2016 Hyundai Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],Rs. 2.97 Lakh,"34,118",Petrol
2017 Hyundai Grand i10 Asta 1.2 Kappa VTVT,Rs. 3.4 Lakh,"1,07,149 ",Petrol
2018 Skoda Octavia 1.8 TSI L&K,Rs. 13.69 Lakh,"51,352",Petrol
2021 Hyundai Santro Magna [2018-2020],Rs. 3.65 Lakh,"12,251",Petrol
2019 Hyundai Elite i20 Magna Plus 1.2 [2019-2020],Rs. 4.5 Lakh,"52,411",Petrol
2021 Tata Nexon XZ Plus (O) Diesel,Rs. 7.98 Lakh,"78,420",Diesel
2020 Hyundai Grand i10 NIOS Sportz 1.2 Kappa VTVT,Rs. 3.96 Lakh,"40,900",Petrol
2016 Datsun Redigo T [2016-2019],Rs. 1.5 Lakh,"16,651",Petrol
2016 Hyundai Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],Rs. 2.97 Lakh,"34,118",Petrol
2018 Ford Freestyle Trend 1.2 Ti-VCT [2018-2019],Rs. 3.46 Lakh,"15,660",Petrol
2017 Hyundai Grand i10 Asta 1.2 Kappa VTVT,Rs. 3.4 Lakh,"1,07,149 ",Petrol
2018 Skoda Octavia 1.8 TSI L&K,Rs. 13.69 Lakh,"51,352",Petrol
2021 Maruti Suzuki Alto 800 Lxi (Airbag) [2012-2015],Rs. 3.07 Lakh,"15,359",Petrol
2022 Hyundai Grand i10 NIOS Asta AMT 1.2 Kappa VTVT,Rs. 5.72 Lakh,"23,820",Petrol
2021 Renault Triber RXT [2019-2020],Rs. 4.56 Lakh,"11,417",Petrol
2022 Tata Tiago XZ Plus [2020-2023],Rs. 4.98 Lakh,"14,948",Petrol
2018 Hyundai Grand i10 Sportz 1.2 Kappa VTVT,Rs. 3.35 Lakh,"23,843",Petrol
2016 Tata Zest XT Petrol,Rs. 3.19 Lakh,"29,244",Petrol
2016 Volkswagen Ameo Highline1.2L (P) [2016-2018],Rs. 2.96 Lakh,"1,06,710 ",Petrol
2016 Maruti Suzuki Celerio VXi,Rs. 2.93 Lakh,"75,280",Petrol
2020 Mahindra XUV500 W7 [2018-2020],Rs. 8.87 Lakh,"43,592",Diesel
2016 Maruti Suzuki Wagon R LXi,Rs. 2.8 Lakh,"26,175",Petrol
2020 Hyundai Elite i20 Sportz Plus 1.2,Rs. 4.98 Lakh,"56,109",Petrol
2021 Toyota Glanza G,Rs. 5.63 Lakh,"51,254",Petrol
2021 Mahindra XUV300 W8(O) 1.5 Diesel Dual Tone [2020],Rs. 8.39 Lakh,"38,877",Diesel
2023 Maruti Suzuki Swift ZXi,Rs. 6.19 Lakh,"25,687",Petrol
2015 Toyota Etios VX,Rs. 3.78 Lakh,"63,930",Petrol
2022 Renault Kwid RXL 0.8,Rs. 3.4 Lakh,"17,073",Petrol
2015 Hyundai i10 Sportz 1.1 iRDE2 [2010--2017],Rs. 2.84 Lakh,"25,147",Petrol
2017 Hyundai Grand i10 Magna 1.2 Kappa VTVT,Rs. 3.39 Lakh,"39,395",Petrol
2021 Honda City ZX Petrol,Rs. 9.41 Lakh,"35,415",Petrol
2021 Mahindra Thar LX Convertible Diesel AT,Rs. 10.95 Lakh,"41,931",Diesel
2022 Volkswagen Vento Highline 1.0L TSI,Rs. 7.7 Lakh,"28,331",Petrol
2021 Maruti Suzuki Swift ZXi,Rs. 5.29 Lakh,"65,228",Petrol
2022 Nissan Magnite XV [2020],Rs. 4.98 Lakh,"80,585",Petrol
2015 Hyundai Xcent S 1.2 (O),Rs. 2.94 Lakh,"53,112",Petrol
2018 Datsun Redigo T(O) 1.0 [2017-2019],Rs. 2.4 Lakh,"38,230",Petrol
2021 Tata Nexon XZ,Rs. 7.12 Lakh,"36,867",Petrol
2018 Hyundai Elite i20 Asta 1.4 CRDi,Rs. 4.97 Lakh,"89,204",Diesel
2017 Maruti Suzuki Swift ZXi,Rs. 3.59 Lakh,"77,694",Petrol
2021 Tata Nexon XZ Plus (O),Rs. 7.74 Lakh,"24,664",Petrol
2015 Hyundai i10 Magna 1.1 iRDE2 [2010-2017],Rs. 2.53 Lakh,"42,075",Petrol
2022 Hyundai Venue SX 1.2 Petrol,Rs. 7.91 Lakh,"40,662",Petrol
2017 Volkswagen Ameo Highline1.2L (P) [2016-2018],Rs. 3.41 Lakh,"98,662",Petrol
2016 Hyundai i20 Active 1.2 S,Rs. 4 Lakh,"14,756",Petrol
2019 Hyundai Grand i10 Magna 1.2 Kappa VTVT,Rs. 4.15 Lakh,"15,535",Petrol
2013 Toyota Etios GD SP,Rs. 3.19 Lakh,"82,364",Diesel
2024 Maruti Suzuki Celerio ZXi,Rs. 5.04 Lakh,"18,144",Petrol
2022 Tata Tiago XZ MT,Rs. 5.11 Lakh,"27,577",Petrol
2023 Honda City ZX Petrol MT [2023-2025],Rs. 12.07 Lakh,"8,647",Petrol
2021 Honda City VX Diesel,Rs. 9.13 Lakh,"58,046",Diesel
2019 Renault Kwid RXT Opt,Rs. 2.87 Lakh,"30,166",Petrol
2021 Tata Tiago XZ Plus [2020-2023],Rs. 5.29 Lakh,"34,712",Petrol
2020 Hyundai Aura SX Plus 1.0 Petrol,Rs. 5.27 Lakh,"26,492",Petrol
2016 Hyundai i10 Magna 1.1 iRDE2 [2010-2017],Rs. 2.53 Lakh,"46,827",Petrol
2022 Kia Carens Luxury Plus 1.4 Petrol 7 STR,Rs. 10.95 Lakh,"28,087",Petrol
2021 Maruti Suzuki Baleno Zeta,Rs. 5.89 Lakh,"27,083",Petrol
2017 Maruti Suzuki S-Cross Zeta 1.3,Rs. 4.49 Lakh,"80,616",Diesel
2013 Volkswagen Polo Comfortline 1.2L (P),Rs. 2.97 Lakh,"33,478",Petrol
2021 Hyundai Venue SX 1.0 Turbo iMT,Rs. 7.19 Lakh,"40,685",Petrol
2021 Hyundai Venue SX 1.0 Turbo iMT,Rs. 7.19 Lakh,"40,685",Petrol
2022 Renault Kwid RXL 0.8,Rs. 3.4 Lakh,"17,073",Petrol
2023 Maruti Suzuki Swift ZXi,Rs. 6.19 Lakh,"25,687",Petrol
2015 Toyota Etios VX,Rs. 3.78 Lakh,"63,930",Petrol
2021 Toyota Glanza G,Rs. 5.63 Lakh,"51,254",Petrol
2021 Mahindra XUV300 W8(O) 1.5 Diesel Dual Tone [2020],Rs. 8.39 Lakh,"38,877",Diesel
2015 Hyundai i10 Sportz 1.1 iRDE2 [2010--2017],Rs. 2.84 Lakh,"25,147",Petrol
2017 Hyundai Grand i10 Magna 1.2 Kappa VTVT,Rs. 3.39 Lakh,"39,395",Petrol
2021 Honda City ZX Petrol,Rs. 9.41 Lakh,"35,415",Petrol
2021 Mahindra Thar LX Convertible Diesel AT,Rs. 10.95 Lakh,"41,931",Diesel
2022 Volkswagen Vento Highline 1.0L TSI,Rs. 7.7 Lakh,"28,331",Petrol
2021 Maruti Suzuki Swift ZXi,Rs. 5.29 Lakh,"65,228",Petrol
2022 Nissan Magnite XV [2020],Rs. 4.98 Lakh,"80,585",Petrol
2015 Hyundai Xcent S 1.2 (O),Rs. 2.94 Lakh,"53,112",Petrol
2018 Datsun Redigo T(O) 1.0 [2017-2019],Rs. 2.4 Lakh,"38,230",Petrol
2021 Tata Nexon XZ,Rs. 7.12 Lakh,"36,867",Petrol
2018 Hyundai Elite i20 Asta 1.4 CRDi,Rs. 4.97 Lakh,"89,204",Diesel
2017 Maruti Suzuki Swift ZXi,Rs. 3.59 Lakh,"77,694",Petrol
2021 Tata Nexon XZ Plus (O),Rs. 7.74 Lakh,"24,664",Petrol
2015 Hyundai i10 Magna 1.1 iRDE2 [2010-2017],Rs. 2.53 Lakh,"42,075",Petrol
2022 Hyundai Venue SX 1.2 Petrol,Rs. 7.91 Lakh,"40,662",Petrol
2017 Volkswagen Ameo Highline1.2L (P) [2016-2018],Rs. 3.41 Lakh,"98,662",Petrol
2022 Tata Tiago NRG Petrol,Rs. 4.45 Lakh,"97,305",Petrol
2017 Hyundai Xcent E Plus,Rs. 2.79 Lakh,"1,06,360 ",Petrol
2021 Honda City ZX CVT Petrol [2017-2019],Rs. 8.95 Lakh,"1,07,974 ",Petrol
2021 Nissan Magnite XV Premium Dual Tone [2020],Rs. 5.42 Lakh,"44,465",Petrol
2018 Renault Captur RXT Petrol Dual Tone,Rs. 4.5 Lakh,"39,046",Petrol
2015 Hyundai Eon Sportz,Rs. 2.45 Lakh,"12,681",Petrol
2019 Maruti Suzuki Swift VXi AMT,Rs. 4.49 Lakh,"80,748",Petrol
2018 Hyundai Elite i20 Asta 1.2,Rs. 4.82 Lakh,"44,706",Petrol
2020 Renault Triber RXZ EASY-R AMT,Rs. 5.22 Lakh,"39,133",Petrol
2012 Hyundai i10 Sportz 1.2 Kappa2,Rs. 1.85 Lakh,"1,09,442 ",Petrol
2016 Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],Rs. 3.1 Lakh,"42,617",Petrol
2022 Kia Seltos HTK 1.5 [2020-2021],Rs. 8 Lakh,"9,441",Petrol
2019 Hyundai Elite i20 Asta 1.2 (O) [2019-2020],Rs. 5.57 Lakh,"20,176",Petrol
2018 Maruti Suzuki Alto VXi AMT (Airbag) [2014-2019],Rs. 3.12 Lakh,"40,098",Petrol
2020 Ford Ecosport Titanium 1.5L TDCi,Rs. 6.9 Lakh,"20,945",Diesel
2017 Hyundai Xcent S,Rs. 2.66 Lakh,"1,24,201 ",Petrol
2018 Maruti Suzuki Alto 800 Lxi (Airbag) [2012-2015],Rs. 2.65 Lakh,"27,549",Petrol
2016 Hyundai Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],Rs. 3.36 Lakh,"21,190",Petrol
2021 Mahindra Thar LX Hard Top Petrol AT 4WD,Rs. 11.49 Lakh,"10,091",Petrol
2016 Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],Rs. 3.02 Lakh,"25,220",Petrol
2018 Hyundai Eon Magna +,Rs. 2.59 Lakh,"26,155",Petrol
2021 Maruti Suzuki S-Presso VXi,Rs. 3.28 Lakh,"51,535",Petrol
2020 Maruti Suzuki Celerio ZXi,Rs. 3.92 Lakh,"31,513",Petrol
2015 Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],Rs. 2.76 Lakh,"18,835",Petrol
2016 Hyundai i20 Active 1.2 S,Rs. 4 Lakh,"14,756",Petrol
2019 Hyundai Grand i10 Magna 1.2 Kappa VTVT,Rs. 4.15 Lakh,"15,535",Petrol
2013 Toyota Etios GD SP,Rs. 3.19 Lakh,"82,364",Diesel
2024 Maruti Suzuki Celerio ZXi,Rs. 5.04 Lakh,"18,144",Petrol
2022 Tata Tiago XZ MT,Rs. 5.11 Lakh,"27,577",Petrol
2023 Honda City ZX Petrol MT [2023-2025],Rs. 12.07 Lakh,"8,647",Petrol
2021 Honda City VX Diesel,Rs. 9.13 Lakh,"58,046",Diesel
2022 Tata Tiago NRG Petrol,Rs. 4.45 Lakh,"97,305",Petrol
2017 Hyundai Xcent E Plus,Rs. 2.79 Lakh,"1,06,360 ",Petrol
2021 Honda City ZX CVT Petrol [2017-2019],Rs. 8.95 Lakh,"1,07,974 ",Petrol
2021 Nissan Magnite XV Premium Dual Tone [2020],Rs. 5.42 Lakh,"44,465",Petrol
2018 Renault Captur RXT Petrol Dual Tone,Rs. 4.5 Lakh,"39,046",Petrol
2015 Hyundai Eon Sportz,Rs. 2.45 Lakh,"12,681",Petrol
2019 Maruti Suzuki Swift VXi AMT,Rs. 4.49 Lakh,"80,748",Petrol
2018 Hyundai Elite i20 Asta 1.2,Rs. 4.82 Lakh,"44,706",Petrol
2020 Renault Triber RXZ EASY-R AMT,Rs. 5.22 Lakh,"39,133",Petrol
2012 Hyundai i10 Sportz 1.2 Kappa2,Rs. 1.85 Lakh,"1,09,442 ",Petrol
2016 Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],Rs. 3.1 Lakh,"42,617",Petrol
2022 Kia Seltos HTK 1.5 [2020-2021],Rs. 8 Lakh,"9,441",Petrol
2019 Hyundai Elite i20 Asta 1.2 (O) [2019-2020],Rs. 5.57 Lakh,"20,176",Petrol
2018 Maruti Suzuki Alto VXi AMT (Airbag) [2014-2019],Rs. 3.12 Lakh,"40,098",Petrol
2020 Ford Ecosport Titanium 1.5L TDCi,Rs. 6.9 Lakh,"20,945",Diesel
2019 Honda Amaze 1.2 VX i-VTEC,Rs. 3.7 Lakh,"95,693",Petrol
2016 Renault Kwid RXT [2015-2019],Rs. 2.41 Lakh,"16,202",Petrol
2017 Skoda Superb Style TDI AT,Rs. 11.5 Lakh,"72,318",Diesel
2022 Tata Nexon XZ Plus (HS) Dark Edition,Rs. 6.47 Lakh,"87,846",Petrol
2022 Tata Tiago XZA Plus [2020-2023],Rs. 5.57 Lakh,"15,111",Petrol
2020 Tata Nexon XZA Plus (O) Diesel,Rs. 7.62 Lakh,"63,588",Diesel
2022 Skoda Kushaq Monte Carlo 1.0L TSI MT,Rs. 11.16 Lakh,"26,623",Petrol
2014 Hyundai Grand i10 Asta 1.2 Kappa VTVT [2013-2016],Rs. 3.14 Lakh,"39,503",Petrol
2022 Tata Nexon XZ Plus (HS) Dark Edition,Rs. 6.6 Lakh,"50,431",Petrol
2018 Toyota Corolla Altis G Petrol,Rs. 6.29 Lakh,"66,154",Petrol
2017 Renault Kwid CLIMBER 1.0 AMT [2017-2019],Rs. 2.63 Lakh,"40,088",Petrol
2018 Maruti Suzuki Alto VXi AMT (Airbag) [2014-2019],Rs. 2.64 Lakh,"40,980",Petrol
2018 Datsun Redigo T(O) 1.0,Rs. 2.03 Lakh,"11,150",Petrol
2021 Maruti Suzuki Alto 800 Vxi,Rs. 3.28 Lakh,"25,739",Petrol
2022 Renault Kiger RXT Turbo CVT,Rs. 6.78 Lakh,"10,162",Petrol
2018 Hyundai Xcent E Plus CRDi,Rs. 4.17 Lakh,"69,586",Diesel
2020 Kia Sonet HTK Plus 1.0 iMT [2020-2021],Rs. 5.73 Lakh,"47,036",Petrol
2013 Maruti Suzuki Wagon R LXi,Rs. 1.98 Lakh,"85,665",Petrol
2015 Volkswagen Polo Highline1.5L (D),Rs. 4.36 Lakh,"97,216",Diesel
2018 Honda WR-V VX MT Diesel,Rs. 4.3 Lakh,"57,869",Diesel
2017 Mercedes-Benz C-Class C 220 CDI Style,Rs. 21.6 Lakh,"25,595",Diesel
2018 Volvo S60 D4 R,Rs. 17.31 Lakh,"66,452",Diesel
2024 Renault Kiger RXZ Turbo CVT [2024-2025],Rs. 7.85 Lakh,"16,524",Petrol
2017 Hyundai Xcent S,Rs. 2.66 Lakh,"1,24,201 ",Petrol
2018 Maruti Suzuki Alto 800 Lxi (Airbag) [2012-2015],Rs. 2.65 Lakh,"27,549",Petrol
2016 Hyundai Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],Rs. 3.36 Lakh,"21,190",Petrol
2021 Mahindra Thar LX Hard Top Petrol AT 4WD,Rs. 11.49 Lakh,"10,091",Petrol
2016 Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],Rs. 3.02 Lakh,"25,220",Petrol
2018 Hyundai Eon Magna +,Rs. 2.59 Lakh,"26,155",Petrol
2021 Maruti Suzuki S-Presso VXi,Rs. 3.28 Lakh,"51,535",Petrol
2020 Maruti Suzuki Celerio ZXi,Rs. 3.92 Lakh,"31,513",Petrol
2015 Hyundai Grand i10 Magna 1.2 Kappa VTVT [2013-2016],Rs. 2.76 Lakh,"18,835",Petrol
2019 Honda Amaze 1.2 VX i-VTEC,Rs. 3.7 Lakh,"95,693",Petrol
2016 Renault Kwid RXT [2015-2019],Rs. 2.41 Lakh,"16,202",Petrol
2017 Skoda Superb Style TDI AT,Rs. 11.5 Lakh,"72,318",Diesel
2022 Tata Nexon XZ Plus (HS) Dark Edition,Rs. 6.47 Lakh,"87,846",Petrol
2022 Tata Tiago XZA Plus [2020-2023],Rs. 5.57 Lakh,"15,111",Petrol
2020 Tata Nexon XZA Plus (O) Diesel,Rs. 7.62 Lakh,"63,588",Diesel
2022 Skoda Kushaq Monte Carlo 1.0L TSI MT,Rs. 11.16 Lakh,"26,623",Petrol
2014 Hyundai Grand i10 Asta 1.2 Kappa VTVT [2013-2016],Rs. 3.14 Lakh,"39,503",Petrol
2022 Tata Nexon XZ Plus (HS) Dark Edition,Rs. 6.6 Lakh,"50,431",Petrol
2018 Toyota Corolla Altis G Petrol,Rs. 6.29 Lakh,"66,154",Petrol
2017 Renault Kwid CLIMBER 1.0 AMT [2017-2019],Rs. 2.63 Lakh,"40,088",Petrol
2018 Maruti Suzuki Alto VXi AMT (Airbag) [2014-2019],Rs. 2.64 Lakh,"40,980",Petrol
2018 Datsun Redigo T(O) 1.0,Rs. 2.03 Lakh,"11,150",Petrol
2016 Hyundai Grand i10 Sportz 1.2 Kappa VTVT [2013-2016],Rs. 3.36 Lakh,"21,190",Petrol
2021 Mahindra Thar LX Hard Top Petrol AT 4WD,Rs. 11.49 Lakh,"10,091",Petrol
2021 Maruti Suzuki Alto 800 Vxi,Rs. 3.28 Lakh,"25,739",Petrol
2022 Renault Kiger RXT Turbo CVT,Rs. 6.78 Lakh,"10,162",Petrol
2018 Hyundai Xcent E Plus CRDi,Rs. 4.17 Lakh,"69,586",Diesel
2020 Kia Sonet HTK Plus 1.0 iMT [2020-2021],Rs. 5.73 Lakh,"47,036",Petrol
2013 Maruti Suzuki Wagon R LXi,Rs. 1.98 Lakh,"85,665",Petrol
2018 Jaguar XF Portfolio Diesel,Rs. 25 Lakh,"18,000",Diesel
2018 Skoda Superb Style TDI AT,Rs. 14.25 Lakh,"67,231",Diesel
2025 Kia Syros HTX Plus (O) Diesel 1.5L Turbo Automatic (TC),Rs. 15.51 Lakh,"5,474",Diesel
2020 Toyota Yaris J MT,Rs. 6.25 Lakh,"36,877",Petrol
2016 Maruti Suzuki Baleno Delta,Rs. 3.66 Lakh,"71,984",Petrol
2016 Mahindra KUV100 K8 D 5 STR,Rs. 3.54 Lakh,"55,517",Diesel
2022 Hyundai Santro Sportz CNG,Rs. 4.81 Lakh,"24,897",CNG
2016 Mercedes-Benz B-class B 200 Sport CDI,Rs. 12.9 Lakh,"16,187",Diesel
2016 Maruti Suzuki Alto 800 Lxi (Airbag) [2012-2015],Rs. 2.24 Lakh,"22,466",Petrol
2022 Hyundai Venue SX 1.2 Petrol,Rs. 7.91 Lakh,"40,521",Petrol
2019 Hyundai Elite i20 Sportz 1.2,Rs. 4.59 Lakh,"50,032",Petrol
2019 Hyundai Elite i20 Asta 1.2 (O) [2019-2020],Rs. 5.55 Lakh,"24,462",Petrol
2019 Hyundai Grand i10 Asta 1.2 Kappa VTVT,Rs. 4.71 Lakh,"11,810",Petrol
2021 Maruti Suzuki Baleno Zeta,Rs. 5.98 Lakh,"19,808",Petrol
2016 Maruti Suzuki Alto 800 Lxi (Airbag) [2012-2015],Rs. 2.28 Lakh,"46,253",Petrol
2022 Tata Tiago XZ Plus [2020-2023],Rs. 5.56 Lakh,"10,160",Petrol
2014 Audi Q5 2.0 TDI quattro Premium Plus,Rs. 10.75 Lakh,"34,000",Diesel
2013 Audi A6 2.0 TDI Premium Plus,Rs. 9 Lakh,"52,900",Diesel
2014 Audi A6 2.0 TDI Premium Plus,Rs. 10.9 Lakh,"34,085",Diesel
2022 Hyundai Alcazar Signature (O) 7 Seater 2.0 Petrol AT,Rs. 13.76 Lakh,"40,627",Petrol
2016 Volkswagen Polo Highline1.2L (P),Rs. 3.42 Lakh,"60,619",Petrol
2018 Hyundai Grand i10 Sportz 1.2 Kappa VTVT,Rs. 3.65 Lakh,"41,894",Petrol
2021 Hyundai Grand i10 NIOS Sportz 1.2 Kappa VTVT,Rs. 5.47 Lakh,"16,154",Petrol
2015 Hyundai Eon Era +,Rs. 2.16 Lakh,"24,597",Petrol
2018 Maruti Suzuki Alto 800 Lxi (Airbag) [2012-2015],Rs. 2.65 Lakh,"27,549",Petrol
2017 Hyundai Xcent S,Rs. 2.66 Lakh,"1,24,201 ",Petrol
2015 Volkswagen Polo Highline1.5L (D),Rs. 4.36 Lakh,"97,216",Diesel
2018 Honda WR-V VX MT Diesel,Rs. 4.3 Lakh,"57,869",Diesel
2017 Mercedes-Benz C-Class C 220 CDI Style,Rs. 21.6 Lakh,"25,595",Diesel
2018 Volvo S60 D4 R,Rs. 17.31 Lakh,"66,452",Diesel
2024 Renault Kiger RXZ Turbo CVT [2024-2025],Rs. 7.85 Lakh,"16,524",Petrol
2018 Honda WR-V VX MT Diesel,Rs. 4.3 Lakh,"57,869",Diesel
